그룹_1,Sales Amt_최빈값,Sales Amt_중앙값,Sales Amt_평균,Sales Amt_범위,Sales Amt_사분편차,Sales Amt_분산,Sales Amt_표준편차,Sales (Bag)_최빈값,Sales (Bag)_중앙값,Sales (Bag)_평균,Sales (Bag)_범위,Sales (Bag)_사분편차,Sales (Bag)_분산,Sales (Bag)_표준편차,Sales SU_최빈값,Sales SU_중앙값,Sales SU_평균,Sales SU_범위,Sales SU_사분편차,Sales SU_분산,Sales SU_표준편차,Unit Price_최빈값,Unit Price_중앙값,Unit Price_평균,Unit Price_범위,Unit Price_사분편차,Unit Price_분산,Unit Price_표준편차,금액_최빈값,금액_중앙값,금액_평균,금액_범위,금액_사분편차,금액_분산,금액_표준편차
False,0.0,24000.0,111091.09874876805,21024748.0,73410.0,171627737022.86856,414279.7810934883,1,8.0,34.292025538843895,6659,24.0,14571.29441856138,120.71161675067309,0.0,0.0,5.559329348553179,2484.0,2.0,1170.6805045858605,34.215208673714976,3000.0,3000.0,3252.1148863035432,20200.0,1498.0,2777273.4020575704,1666.5153470813193,0,24000.0,111091.09874876805,21024748,73410.0,171627737022.86856,414279.7810934883
True,8990.0,91740.0,290530.92495548207,22216436.0,210143.0,593077662607.6007,770115.3566885942,7,38.0,99.239506486899,12730,77.0,74680.11701975149,273.2766309433565,0.0,1.0,12.712805424075732,2234.0,4.0,3320.886305254513,57.62713167644658,2999.0,2767.0,2828.7691427117784,13391.0,1348.0,1786895.7453566578,1336.7481981871747,8990,91740.0,290530.92495548207,22216436,210143.0,593077662607.6007,770115.3566885942
