날짜,PM10,PM25,풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),체감온도,기압차,풍압,판매량_어제,판매량_7일평균,요일_1,요일_2,요일_3,요일_4,요일_5,요일_6,월_2,월_3,월_4,월_5,월_6,월_7,월_8,월_9,월_10,월_11,월_12,Sales Amt
2017-06-15,52.45889570552147,25.325506445672193,2.5,226.25,62.666666666666664,16.691666666666666,14.633333333333333,998.1,1007.8874999999999,14.625,1127.9583333333333,30.308333333333334,26.1125,25.3625,24.1375,23.241666666666664,23.0675,9.787499999999909,565.625,2597766.0,2914765.714285714,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.754505976593405
2017-06-16,69.5684468999386,38.313107920333486,2.0875,178.75,56.666666666666664,17.504166666666666,15.379166666666668,999.1791666666667,1008.9083333333333,9.3,907.5833333333334,32.13333333333333,27.337500000000002,26.233333333333334,24.77916666666667,23.745833333333334,25.58458333333333,9.729166666666629,373.140625,2557410.0,2813995.1428571427,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,14.8607189053433
2017-06-17,51.09259823332318,29.209764918625677,2.4458333333333333,242.91666666666666,51.666666666666664,15.325000000000001,13.3125,1000.4333333333334,1010.2041666666668,11.5,1287.2083333333333,31.541666666666668,27.349999999999998,26.516666666666666,25.208333333333332,24.224999999999998,24.125416666666666,9.770833333333371,594.1336805555555,2843990.0,2601074.8571428573,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,15.009939261914267
2017-06-18,45.06635944700461,25.143312101910826,2.2916666666666665,246.66666666666666,51.791666666666664,14.775,12.700000000000001,1000.2291666666666,1010.0041666666666,47.0,1476.4166666666667,31.825,27.28333333333333,26.45,25.229166666666668,24.34166666666667,24.220416666666665,9.774999999999977,565.2777777777777,3301670.0,2901467.4285714286,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,15.016442643988485
2017-06-19,54.84783950617284,32.23401297497683,1.7416666666666665,216.25,52.583333333333336,15.383333333333333,13.258333333333333,999.5749999999999,1009.3291666666668,66.0,1196.2916666666667,29.991666666666664,26.90833333333333,26.308333333333334,25.291666666666668,24.483333333333334,25.045833333333334,9.754166666666833,376.63541666666663,3323212.0,2848186.285714286,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.880584332498875
2017-06-20,54.62596599690881,30.906308851224104,2.0416666666666665,190.0,44.291666666666664,14.116666666666667,12.041666666666666,995.4333333333334,1005.1208333333334,20.09090909090909,1723.8333333333333,31.025000000000002,27.212500000000002,26.308333333333334,25.224999999999998,24.445833333333336,25.674583333333334,9.6875,387.91666666666663,2901052.0,2878994.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.78168000417923
2017-06-21,58.412962962962965,33.72970436414829,2.775,266.25,50.375,15.966666666666667,13.920833333333334,995.1,1004.7583333333333,20.285714285714285,1445.125,33.291666666666664,28.541666666666668,27.150000000000002,25.670833333333334,24.670833333333334,25.19375,9.658333333333303,738.84375,2627858.0,2895480.5714285714,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.813629356655586
2017-06-22,39.07211389662643,22.959465903671912,2.433333333333333,266.25,59.625,18.470833333333335,16.208333333333332,998.7208333333333,1008.4375,11.133333333333333,1262.4583333333333,33.824999999999996,28.891666666666666,27.579166666666666,26.133333333333336,25.075,25.285416666666666,9.716666666666697,647.875,2713172.0,2843889.4285714286,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.602272390824739
2017-06-23,45.9836571076164,23.873417721518987,2.0458333333333334,233.33333333333334,52.541666666666664,17.754166666666666,15.595833333333333,996.4541666666668,1006.1083333333332,30.416666666666668,1523.2916666666667,33.85,29.362499999999997,27.954166666666666,26.47083333333333,25.395833333333332,26.931666666666665,9.65416666666647,477.36111111111114,2196272.0,2754599.714285714,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,14.612550527598158
2017-06-24,45.40851829634073,23.541743119266055,1.3291666666666668,219.16666666666666,57.25,17.591666666666665,15.320833333333333,993.4708333333333,1003.1374999999999,21.0,1626.125,25.854166666666668,25.9375,26.40833333333333,26.083333333333332,25.445833333333336,25.52875,9.666666666666629,291.3090277777778,2218962.0,2689856.285714286,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,14.86229151279072
2017-06-25,39.32181818181818,23.443328550932566,1.5708333333333335,147.08333333333334,76.875,22.037499999999998,19.025000000000002,992.4208333333332,1002.1333333333333,12.363636363636363,796.0833333333334,24.795833333333334,25.45,25.3625,24.929166666666664,24.504166666666666,24.869166666666665,9.712500000000091,231.04340277777783,2848466.0,2306093.714285714,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,13.364328682959126
2017-06-26,31.454993834771887,17.280320906087777,2.1750000000000003,68.33333333333333,77.33333333333333,21.34166666666667,18.491666666666667,996.8666666666667,1006.6416666666668,11.521739130434783,1273.25,24.349999999999998,24.433333333333334,24.558333333333334,24.358333333333334,24.03333333333333,23.918333333333333,9.775000000000091,148.625,636874.0,2159278.4285714286,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.44323669474474
2017-06-27,33.780117683493344,18.68428504011326,2.1416666666666666,154.16666666666666,67.16666666666667,20.825,18.116666666666667,999.6708333333332,1009.4250000000001,14.782608695652174,1404.4166666666667,26.266666666666666,25.987499999999997,25.354166666666668,24.545833333333334,23.995833333333334,25.49083333333333,9.754166666666833,330.1736111111111,1873345.0,2126356.285714286,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.689897043227925
2017-06-28,49.60827927092987,31.81048581048581,2.1958333333333333,246.66666666666666,65.16666666666667,21.308333333333334,18.491666666666667,1001.7708333333334,1011.5,10.5,757.6666666666666,27.083333333333332,26.645833333333332,26.045833333333334,25.15416666666667,24.508333333333336,26.28458333333333,9.729166666666629,541.6388888888889,2397403.0,2037512.4285714286,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.553280182180382
2017-06-29,53.382874617737,35.73121387283237,2.2125,258.75,62.875,20.779166666666665,18.091666666666665,1001.3916666666668,1011.1083333333332,12.923076923076923,737.9583333333334,29.520833333333332,27.3,26.625,25.520833333333332,24.8,26.53333333333334,9.71666666666647,572.484375,2091265.0,2092701.7142857143,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.764306426981006
2017-06-30,56.81556372549019,37.43075453677173,2.3208333333333333,245.83333333333334,65.79166666666667,21.370833333333334,18.537499999999998,998.375,1008.0708333333333,20.923076923076923,643.9583333333334,30.40416666666667,27.52916666666667,26.991666666666664,25.95,25.229166666666668,26.22,9.695833333333326,570.5381944444445,2582597.0,2113309.8571428573,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,14.675535653824321
2017-07-01,46.77181208053691,30.981577704298537,1.8958333333333333,227.91666666666666,73.20833333333333,22.979166666666668,19.675,997.4916666666667,1007.1875,11.227272727272727,634.0833333333334,29.09166666666667,26.954166666666666,26.691666666666666,25.912499999999998,25.358333333333334,26.035833333333333,9.695833333333326,432.09201388888886,2363219.0,2110856.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,14.856242996149001
2017-07-02,26.816614420062695,15.124880838894185,2.5541666666666667,232.08333333333334,88.625,27.479166666666668,22.629166666666666,997.1458333333334,1006.8625000000001,8.541666666666666,662.9166666666666,25.333333333333332,25.71666666666667,25.90833333333333,25.579166666666666,25.2375,25.583333333333336,9.716666666666697,592.7795138888889,2831289.0,2367418.4285714286,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,14.704558347921092
2017-07-03,26.202120822622106,13.895883777239709,3.5749999999999997,238.33333333333334,88.33333333333333,26.775000000000002,22.208333333333332,995.6750000000001,1005.3791666666666,8.0,792.2916666666666,25.075,24.65833333333333,24.129166666666666,23.679166666666664,23.837500000000002,24.572499999999998,9.704166666666538,852.0416666666666,2432811.0,2308015.1428571427,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.192248977528244
2017-07-04,34.72515377144707,21.325717063684976,2.0833333333333335,221.25,74.83333333333333,25.691666666666666,21.520833333333332,995.725,1005.3541666666666,9.555555555555555,726.5,28.075,27.575,26.541666666666668,25.224999999999998,24.633333333333336,27.482500000000005,9.629166666666606,460.93750000000006,1457522.0,2206230.714285714,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.337224488388141
2017-07-05,45.891927083333336,28.76099706744868,1.6875,256.25,67.20833333333333,23.7375,20.229166666666668,999.7958333333332,1009.4458333333333,10.722222222222221,830.4583333333334,28.825,27.820833333333336,27.120833333333334,25.954166666666666,25.40416666666667,28.110000000000003,9.650000000000091,432.421875,1684912.0,2119818.285714286,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.211853518847184
2017-07-06,52.038277511961724,33.285004965243296,1.7625,148.33333333333334,70.75,25.645833333333332,21.445833333333336,1000.0916666666667,1009.7333333333332,10.941176470588236,678.625,29.8,28.058333333333334,27.479166666666668,26.416666666666668,25.883333333333336,28.613749999999996,9.641666666666538,261.4375,1486378.0,1967254.4285714286,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.230695607351663
2017-07-07,25.36211878009631,12.195641406636948,1.8375000000000001,131.66666666666666,81.04166666666667,27.662499999999998,22.72083333333333,997.9833333333332,1007.6791666666667,9.791666666666666,1337.7083333333333,26.208333333333332,26.629166666666666,26.695833333333336,26.208333333333332,26.083333333333332,27.47,9.69583333333344,241.9375,1514650.0,1809614.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,14.046413526981759
2017-07-08,27.34282970550576,13.6991991991992,2.670833333333333,212.91666666666666,83.70833333333333,27.929166666666664,22.90833333333333,996.3625000000001,1006.0500000000001,8.956521739130435,1192.9583333333333,25.954166666666666,26.2,26.183333333333334,25.675,25.662499999999998,26.60833333333333,9.6875,568.6649305555554,1259736.0,1731314.142857143,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,14.64108458386092
2017-07-09,29.418923223956675,16.613067891781522,1.1416666666666666,127.91666666666667,86.125,29.520833333333332,23.8,996.7333333333332,1006.4,7.833333333333333,812.4166666666666,27.570833333333336,27.150000000000002,26.7,25.754166666666666,25.570833333333336,28.20958333333333,9.666666666666742,146.03819444444443,2283190.0,1452929.7142857143,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,13.090090154453977
2017-07-10,16.760947129419396,7.913333333333333,2.4291666666666667,163.33333333333334,96.33333333333333,28.854166666666668,23.441666666666666,991.1750000000001,1000.85,7.541666666666667,938.4166666666666,24.420833333333334,24.900000000000002,25.400000000000002,25.320833333333336,25.629166666666666,25.30625,9.674999999999955,396.7638888888889,484120.0,1439812.4285714286,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.127179140115908
2017-07-11,42.224222585924714,25.023053278688526,2.0375,210.83333333333334,82.20833333333333,26.6875,22.125,996.5291666666667,1006.2083333333334,9.583333333333334,732.6666666666666,27.3875,26.608333333333334,25.90416666666667,24.974999999999998,25.066666666666666,26.794166666666666,9.679166666666674,429.5729166666667,1365701.0,1412685.4285714286,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.217652818189773
2017-07-12,51.11832061068702,32.55477738869435,2.1750000000000003,233.75,75.70833333333333,27.0,22.333333333333332,1000.25,1009.9375,8.789473684210526,670.0416666666666,28.962500000000002,28.27916666666667,27.629166666666666,26.349999999999998,26.02916666666667,27.98625,9.6875,508.40625000000006,1495023.0,1391189.857142857,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.105123265540126
2017-07-13,56.053492762743865,36.26162215628091,1.4000000000000001,175.41666666666666,70.75,25.391666666666666,21.316666666666666,998.1791666666667,1007.8249999999999,10.2,629.875,28.629166666666666,28.170833333333334,27.712500000000002,26.587500000000002,26.416666666666668,28.5675,9.645833333333258,245.58333333333334,1335909.0,1406984.857142857,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.30115128798941
2017-07-14,53.35380209990455,33.83552952659834,2.125,186.25,67.95833333333333,26.34583333333333,21.925,997.8041666666667,1007.4125,9.7,1008.0833333333334,30.575,29.058333333333334,28.491666666666664,27.1875,26.929166666666664,29.192916666666665,9.608333333333348,395.78125,1625215.0,1434222.4285714286,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,14.187349938422779
2017-07-15,22.73151871326941,11.64775413711584,2.3125,223.75,87.25,27.770833333333332,22.8125,999.2958333333332,1009.025,8.708333333333334,992.7083333333334,26.025000000000002,26.45,26.9375,26.554166666666664,26.833333333333332,26.182083333333335,9.729166666666742,517.421875,1450399.0,1379422.5714285714,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,14.457149684235306
2017-07-16,19.59062693978895,9.940105414470532,1.5083333333333335,187.91666666666666,84.625,28.033333333333335,22.958333333333332,1001.6416666666668,1011.3458333333333,8.25,1282.125,27.204166666666666,26.995833333333334,26.724999999999998,25.9375,26.195833333333336,27.47041666666667,9.704166666666538,283.44097222222223,1899591.0,1548427.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,14.326627339339774
2017-07-17,25.986717267552184,12.141891891891891,2.0208333333333335,205.41666666666666,76.79166666666667,27.1125,22.391666666666666,1002.0541666666667,1011.7375000000001,9.238095238095237,1612.7916666666667,27.6875,27.604166666666668,27.370833333333334,26.412499999999998,26.46666666666667,27.830833333333334,9.683333333333394,415.11284722222223,1667151.0,1598323.7142857143,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.35491139360925
2017-07-18,29.67394796016704,16.215897939156037,1.5291666666666668,219.16666666666666,81.45833333333333,27.650000000000002,22.741666666666664,999.7708333333334,1009.4416666666666,8.0,887.875,27.6875,27.59583333333333,27.329166666666666,26.416666666666668,26.53333333333333,27.79,9.670833333333235,335.14236111111114,1714978.0,1576407.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.10937870712809
2017-07-19,43.25500322788896,26.55735294117647,1.7874999999999999,224.58333333333334,72.20833333333333,27.041666666666668,22.354166666666668,997.3541666666666,1006.9625,11.043478260869565,788.2083333333334,30.004166666666666,29.458333333333332,28.625,27.1125,26.90416666666667,29.094166666666666,9.608333333333348,401.4427083333333,1341606.0,1557591.142857143,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.0013251735853
2017-07-20,57.146991121341664,37.774765894529324,2.1,203.33333333333334,67.0,27.55,22.675,996.5916666666667,1006.1458333333334,10.38888888888889,762.9583333333334,32.42916666666667,30.46666666666667,29.587500000000002,27.895833333333332,27.633333333333336,30.29833333333334,9.554166666666674,427.00000000000006,1204198.0,1479622.142857143,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.89194646123965
2017-07-21,65.04925124792014,43.78078691875319,2.4833333333333334,223.75,72.29166666666667,30.104166666666668,24.125,997.9666666666667,1007.5333333333333,9.043478260869565,753.4583333333334,31.1125,29.770833333333332,29.391666666666666,28.05,28.02916666666667,30.188750000000002,9.566666666666606,555.6458333333334,1079432.0,1460555.4285714286,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,14.090816106234675
2017-07-22,61.934668417596846,42.05040733197556,2.220833333333333,220.0,75.16666666666667,30.604166666666668,24.420833333333334,999.2041666666668,1008.7916666666666,9.73913043478261,663.9166666666666,30.45,29.400000000000002,29.075,27.787499999999998,27.920833333333334,30.125416666666666,9.587499999999864,488.5833333333333,1316932.0,1487186.7142857143,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,14.55076418777919
2017-07-23,53.72615486872715,36.18323789692868,2.129166666666667,212.91666666666666,89.04166666666667,31.741666666666664,25.008333333333336,995.0916666666667,1004.7166666666667,6.208333333333333,351.9583333333333,26.879166666666666,27.15416666666667,27.370833333333334,26.708333333333332,27.320833333333336,28.259999999999998,9.625,453.33506944444446,2086010.0,1314104.5714285714,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,13.029320026401141
2017-07-24,40.90153027278776,24.018537590113286,1.2666666666666666,211.66666666666666,82.16666666666667,27.958333333333332,22.920833333333334,993.0666666666666,1002.7166666666667,9.833333333333334,740.3333333333334,26.90416666666667,26.96666666666667,27.054166666666664,26.325,26.912499999999998,27.878333333333334,9.650000000000091,268.1111111111111,455576.0,1287216.7142857143,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.23866102084848
2017-07-25,33.57516556291391,16.207792207792206,1.8041666666666665,85.0,65.70833333333333,25.754166666666666,21.537499999999998,993.475,1003.0291666666667,12.5,1419.25,30.633333333333336,29.833333333333332,28.84583333333333,27.083333333333332,27.183333333333334,29.995833333333334,9.554166666666674,153.35416666666666,1526763.0,1274124.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.038620508713992
2017-07-26,22.865092203170494,9.625484496124031,2.725,117.91666666666667,55.833333333333336,21.474999999999998,18.629166666666666,997.5291666666667,1007.1291666666666,14.133333333333333,1991.875,31.575,29.745833333333334,29.304166666666664,27.833333333333332,27.962500000000002,28.375833333333336,9.599999999999909,321.3229166666667,1249957.0,1272640.142857143,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.992662106601164
2017-07-27,35.3013255738765,17.134314190792598,1.95,101.25,59.041666666666664,21.337500000000002,18.441666666666666,998.0749999999999,1007.7166666666667,14.88888888888889,1868.125,28.354166666666668,27.9875,28.2625,27.5,27.945833333333336,27.735416666666666,9.641666666666765,197.4375,1193811.0,1292721.7142857143,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.014364695392588
2017-07-28,36.228590035818954,22.07937285644292,1.5,79.58333333333333,92.70833333333333,30.054166666666664,24.1125,998.0375,1007.7791666666667,7.583333333333333,427.1666666666667,26.15416666666667,26.608333333333334,27.1125,26.650000000000002,27.329166666666666,27.18125,9.741666666666674,119.375,1220003.0,1320904.4285714286,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,14.230405729596827
2017-07-29,21.4158064516129,9.250119331742244,2.2916666666666665,81.66666666666667,73.91666666666667,26.2,21.849999999999998,997.6625,1007.3083333333334,14.173913043478262,1836.3333333333333,27.679166666666664,27.77916666666667,27.520833333333332,26.508333333333336,26.95,27.709166666666665,9.645833333333371,187.15277777777777,1514211.0,1239182.857142857,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,14.230239292551255
2017-07-30,24.7820721013316,13.446043165467627,1.8833333333333335,184.58333333333334,64.95833333333333,23.84583333333333,20.316666666666666,997.1875,1006.8166666666666,11.714285714285714,1876.5416666666667,29.604166666666668,28.866666666666664,28.333333333333332,26.974999999999998,27.183333333333334,28.438750000000002,9.629166666666606,347.6319444444445,1513959.0,1387954.142857143,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,14.218957631209122
2017-07-31,23.97430058555628,12.57838880849011,1.4000000000000001,127.91666666666667,81.375,27.075,22.3875,998.7125,1008.4333333333334,9.904761904761905,1537.2916666666667,26.141666666666666,26.858333333333334,27.441666666666666,26.891666666666666,27.429166666666664,27.377916666666668,9.720833333333417,179.08333333333334,1496975.0,1341519.7142857143,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.999266918268534
2017-08-01,24.878313637815396,11.23936170212766,1.5999999999999999,167.08333333333334,73.5,27.587500000000002,22.691666666666666,1000.0458333333332,1009.6708333333332,15.409090909090908,1634.7916666666667,29.820833333333336,29.037499999999998,28.3125,26.849999999999998,27.0625,29.32666666666666,9.625,267.3333333333333,1201722.0,1343974.7142857143,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.052275317970015
2017-08-02,39.797630483509444,21.92218463025616,1.25,146.66666666666666,71.54166666666667,30.008333333333336,24.09166666666667,997.6999999999999,1007.2708333333334,10.625,1269.7916666666667,29.974999999999998,29.59166666666667,29.116666666666664,27.666666666666668,27.770833333333332,31.271250000000002,9.57083333333344,183.33333333333331,1267142.0,1359913.142857143,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.082005510151637
2017-08-03,28.56999056307015,14.147171620325983,2.308333333333333,105.83333333333333,62.333333333333336,26.008333333333336,21.616666666666664,995.225,1004.7541666666666,9.88888888888889,1724.375,32.454166666666666,30.766666666666666,30.0,28.254166666666666,28.204166666666666,30.3625,9.529166666666583,244.2986111111111,1305380.0,1361289.2857142857,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.022229561840328
2017-08-04,30.468358496627047,16.098201263976666,1.9375,141.66666666666666,59.916666666666664,25.400000000000002,21.308333333333334,995.5500000000001,1005.0875,21.11764705882353,1839.0833333333333,33.92916666666667,31.116666666666664,30.304166666666664,28.575,28.541666666666668,30.66208333333333,9.537499999999909,274.47916666666663,1229636.0,1290470.2857142857,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,13.83382089587973
2017-08-05,36.682263673727476,20.734997599615937,1.7958333333333334,125.0,63.458333333333336,28.833333333333332,23.416666666666668,993.5958333333333,1003.0791666666668,34.666666666666664,1780.3333333333333,34.49583333333333,31.704166666666666,30.941666666666666,29.15833333333333,29.054166666666664,31.979999999999997,9.483333333333462,224.47916666666669,1018478.0,1276277.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,14.16236231196709
2017-08-06,29.428662016487,17.153658536585365,1.7708333333333333,168.33333333333334,70.83333333333333,29.825,23.979166666666668,990.9499999999999,1000.4375,23.695652173913043,1782.2083333333333,30.72083333333333,30.504166666666666,30.34583333333333,29.037499999999998,29.162499999999998,30.893750000000004,9.487500000000068,298.09027777777777,1414606.0,1250624.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,14.091174450536013
2017-08-07,36.45341416719847,21.08859520313265,2.4583333333333335,275.4166666666667,68.45833333333333,27.045833333333334,22.3,989.6999999999999,999.2166666666667,10.933333333333334,1361.2083333333333,33.104166666666664,31.195833333333336,30.6375,29.02916666666667,29.05,29.53708333333333,9.516666666666765,677.0659722222223,1317404.0,1258017.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.041429454442751
2017-08-08,47.58855850032321,29.018943170488534,1.9291666666666665,252.5,66.75,25.0625,21.079166666666666,989.9041666666667,999.4583333333334,18.91304347826087,1050.375,30.829166666666666,29.729166666666668,29.775000000000002,28.754166666666666,29.045833333333334,28.78125,9.554166666666674,487.11458333333326,1253473.0,1240086.857142857,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.947969375585824
2017-08-09,40.90788193318197,25.52134605725766,2.341666666666667,79.58333333333333,64.125,23.787499999999998,20.241666666666667,988.1166666666667,997.65,16.583333333333332,1310.8333333333333,31.4875,29.65416666666667,29.454166666666666,28.3,28.645833333333332,28.226249999999997,9.533333333333303,186.35763888888889,1141631.0,1189957.5714285714,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.768917777777343
2017-08-10,12.558756879248948,5.4496314496314495,2.0708333333333333,57.916666666666664,90.04166666666667,28.141666666666666,23.02916666666667,990.6750000000001,1000.3083333333334,8.125,1400.9583333333333,26.90416666666667,27.462500000000002,28.21666666666667,27.733333333333334,28.320833333333336,26.093333333333334,9.633333333333326,119.93576388888889,954475.0,1163718.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.860445681958021
2017-08-11,17.55570161025304,6.521457085828343,2.4291666666666667,86.66666666666667,73.04166666666667,25.395833333333332,21.320833333333333,995.8666666666667,1005.5,9.181818181818182,1972.0416666666667,28.9375,28.508333333333336,28.329166666666666,27.3125,27.75,27.3825,9.633333333333326,210.5277777777778,1045959.0,1171409.857142857,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,13.885336948644234
2017-08-12,16.03840050777531,5.605083088954057,2.0708333333333333,114.58333333333333,60.083333333333336,21.945833333333336,18.958333333333332,1000.4083333333333,1010.0708333333333,11.214285714285714,1998.2916666666667,29.425,28.6375,28.491666666666664,27.462500000000002,27.808333333333334,28.019583333333333,9.662500000000023,237.2829861111111,1072321.0,1198694.857142857,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,14.289009322103748
2017-08-13,14.28826530612245,5.414730598121602,2.716666666666667,70.83333333333333,62.958333333333336,21.504166666666666,18.641666666666666,1000.4791666666666,1010.1708333333332,22.714285714285715,2000.0,27.90833333333333,27.5625,27.854166666666668,27.1875,27.724999999999998,26.382916666666667,9.691666666666606,192.43055555555554,1605601.0,1056140.142857143,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,12.674581408019137
2017-08-14,12.071567357512953,3.99750499001996,3.775,70.0,67.08333333333333,20.724999999999998,18.008333333333333,996.5416666666666,1006.2375000000001,13.958333333333334,1971.6666666666667,25.175,25.891666666666666,26.645833333333332,26.370833333333334,27.133333333333336,23.999166666666667,9.69583333333344,264.25,319521.0,1058855.7142857143,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.056480667789089
2017-08-15,8.255599472990777,3.4472763618190903,3.6041666666666665,69.16666666666667,91.125,24.133333333333336,20.474999999999998,993.2166666666667,1002.9875000000001,7.958333333333333,955.5416666666666,22.72083333333333,23.40416666666667,24.308333333333334,24.5125,25.6875,22.335833333333333,9.770833333333371,249.28819444444446,1272482.0,1131845.2857142857,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.3178355535502
2017-08-16,10.797451813132962,3.8603491271820447,3.725,69.16666666666667,81.04166666666667,22.741666666666664,19.54583333333333,995.2291666666666,1005.0083333333333,9.0,1925.8333333333333,24.650000000000002,24.537499999999998,24.520833333333332,23.991666666666664,24.7625,22.957083333333337,9.779166666666697,257.64583333333337,1652558.0,1169702.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,14.013929356171612
2017-08-17,15.61946330423537,6.230049261083744,2.091666666666667,116.66666666666667,78.625,24.0125,20.383333333333333,997.8708333333334,1007.6125000000001,9.333333333333334,1908.875,25.575,25.45,25.3875,24.662499999999998,25.183333333333334,25.382083333333334,9.741666666666674,244.0277777777778,1219472.0,1150311.2857142857,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.721447100678363
2017-08-18,29.598827743406055,15.017283950617283,1.2916666666666667,197.5,75.04166666666667,25.316666666666666,21.279166666666665,1000.6750000000001,1010.3625000000001,8.782608695652174,1190.0416666666667,26.96666666666667,26.770833333333332,26.416666666666668,25.325,25.620833333333334,27.651249999999997,9.6875,255.10416666666669,910224.0,1164534.2857142857,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,13.974122414784278
2017-08-19,33.44633838383838,17.18481375358166,2.0166666666666666,61.666666666666664,76.625,25.537499999999998,21.429166666666664,1002.0416666666666,1011.7541666666666,14.0,1416.1666666666667,26.3,26.445833333333336,26.433333333333334,25.59166666666667,25.954166666666666,26.874583333333334,9.712499999999977,124.3611111111111,1171882.0,1146381.5714285714,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,14.20656093794442
2017-08-20,13.306876606683804,6.303455182774162,2.858333333333333,70.83333333333333,94.33333333333333,26.8875,22.270833333333332,998.9291666666667,1008.6791666666667,7.458333333333333,984.9166666666666,23.641666666666666,24.145833333333332,24.724999999999998,24.59166666666667,25.46666666666667,24.141666666666666,9.75,202.46527777777774,1478532.0,1316166.2857142857,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,14.22630477445017
